RecordKey	DueDate	Indicator	Memo	ProjectCode	Reference2	ReferenceDate	Reference	Series	StampTax	StornoDate	TaxDate
RecordKey	DueDate	Indicator	Memo	ProjectCode	Reference2	ReferenceDate	Reference	Series	StampTax	StornoDate	TaxDate
8217	20141224		Poliza de Depósitos Tienda No. 33	033	256844	20141224					20141224
8221	20141224		Poliza de Depósitos Tienda No. 33	033	533654	20141224					20141224
8225	20141224		Poliza de Depósitos Tienda No. 33	033	907824	20141224					20141224
8210	20141224		Poliza de Depósitos Tienda No. 33	033	027971	20141224					20141224
8214	20141224		Poliza de Depósitos Tienda No. 33	033	174528	20141224					20141224
8218	20141224		Poliza de Depósitos Tienda No. 33	033	410342	20141224					20141224
8222	20141224		Poliza de Depósitos Tienda No. 33	033	550164	20141224					20141224
8226	20141224		Poliza de Depósitos Tienda No. 33	033	TIGRE1	20141224					20141224
8211	20141224		Poliza de Depósitos Tienda No. 33	033	059607	20141224					20141224
8215	20141224		Poliza de Depósitos Tienda No. 33	033	186391	20141224					20141224
8219	20141224		Poliza de Depósitos Tienda No. 33	033	442562	20141224					20141224
8223	20141224		Poliza de Depósitos Tienda No. 33	033	863775	20141224					20141224
8212	20141224		Poliza de Depósitos Tienda No. 33	033	095684	20141224					20141224
8216	20141224		Poliza de Depósitos Tienda No. 33	033	207802	20141224					20141224
8220	20141224		Poliza de Depósitos Tienda No. 33	033	453798	20141224					20141224
8224	20141224		Poliza de Depósitos Tienda No. 33	033	903643	20141224					20141224
8228	20141226		Poliza de Depósitos Tienda No. 33	033	337519	20141226					20141226
8232	20141226		Poliza de Depósitos Tienda No. 33	033	647534	20141226					20141226
8227	20141226		Poliza de Depósitos Tienda No. 33	033	112140	20141226					20141226
8231	20141226		Poliza de Depósitos Tienda No. 33	033	533442	20141226					20141226
8230	20141226		Poliza de Depósitos Tienda No. 33	033	366421	20141226					20141226
8229	20141226		Poliza de Depósitos Tienda No. 33	033	351140	20141226					20141226
8233	20141226		Poliza de Depósitos Tienda No. 33	033	669945	20141226					20141226
8237	20141227		Poliza de Depósitos Tienda No. 33	033	581408	20141227					20141227
8234	20141227		Poliza de Depósitos Tienda No. 33	033	089775	20141227					20141227
8238	20141227		Poliza de Depósitos Tienda No. 33	033	627441	20141227					20141227
8235	20141227		Poliza de Depósitos Tienda No. 33	033	532257	20141227					20141227
8239	20141227		Poliza de Depósitos Tienda No. 33	033	TIGRE1	20141227					20141227
8236	20141227		Poliza de Depósitos Tienda No. 33	033	533595	20141227					20141227
8240	20141228		Poliza de Depósitos Tienda No. 33	033	0863611	20141228					20141228
8244	20141228		Poliza de Depósitos Tienda No. 33	033	747440	20141228					20141228
8243	20141228		Poliza de Depósitos Tienda No. 33	033	698515	20141228					20141228
8242	20141228		Poliza de Depósitos Tienda No. 33	033	439105	20141228					20141228
8241	20141228		Poliza de Depósitos Tienda No. 33	033	183527	20141228					20141228
8245	20141228		Poliza de Depósitos Tienda No. 33	033	832411	20141228					20141228
8249	20141229		Poliza de Depósitos Tienda No. 33	033	280305	20141229					20141229
8246	20141229		Poliza de Depósitos Tienda No. 33	033	007074	20141229					20141229
8250	20141229		Poliza de Depósitos Tienda No. 33	033	639240	20141229					20141229
8247	20141229		Poliza de Depósitos Tienda No. 33	033	048253	20141229					20141229
8251	20141229		Poliza de Depósitos Tienda No. 33	033	P-33	20141229					20141229
8248	20141229		Poliza de Depósitos Tienda No. 33	033	0863238	20141229					20141229
8252	20141230		Poliza de Depósitos Tienda No. 33	033	002317	20141230					20141230
8256	20141230		Poliza de Depósitos Tienda No. 33	033	58948189	20141230					20141230
8255	20141230		Poliza de Depósitos Tienda No. 33	033	547563	20141230					20141230
8254	20141230		Poliza de Depósitos Tienda No. 33	033	172758	20141230					20141230
8253	20141230		Poliza de Depósitos Tienda No. 33	033	082559	20141230					20141230
8257	20141230		Poliza de Depósitos Tienda No. 33	033	TIGRE1	20141230					20141230
8261	20141231		Poliza de Depósitos Tienda No. 33	033	248601	20141231					20141231
8265	20141231		Poliza de Depósitos Tienda No. 33	033	796273	20141231					20141231
8258	20141231		Poliza de Depósitos Tienda No. 33	033	007102	20141231					20141231
8262	20141231		Poliza de Depósitos Tienda No. 33	033	270260	20141231					20141231
8266	20141231		Poliza de Depósitos Tienda No. 33	033	802246	20141231					20141231
8259	20141231		Poliza de Depósitos Tienda No. 33	033	0863081	20141231					20141231
8263	20141231		Poliza de Depósitos Tienda No. 33	033	294686	20141231					20141231
8267	20141231		Poliza de Depósitos Tienda No. 33	033	903528	20141231					20141231
8260	20141231		Poliza de Depósitos Tienda No. 33	033	192904	20141231					20141231
8264	20141231		Poliza de Depósitos Tienda No. 33	033	666472	20141231					20141231
8268	20141201		Poliza de Depósitos Tienda No. 34	034	111842	20141201					20141201
8270	20141201		Poliza de Depósitos Tienda No. 34	034	56668995	20141201					20141201
8269	20141201		Poliza de Depósitos Tienda No. 34	034	222	20141201					20141201
8273	20141202		Poliza de Depósitos Tienda No. 34	034	56668997	20141202					20141202
8272	20141202		Poliza de Depósitos Tienda No. 34	034	190504	20141202					20141202
8271	20141202		Poliza de Depósitos Tienda No. 34	034	183221	20141202					20141202
8275	20141203		Poliza de Depósitos Tienda No. 34	034	9105	20141203					20141203
8274	20141203		Poliza de Depósitos Tienda No. 34	034	443223	20141203					20141203
8277	20141204		Poliza de Depósitos Tienda No. 34	034	665584	20141204					20141204
8276	20141204		Poliza de Depósitos Tienda No. 34	034	60191444	20141204					20141204
8280	20141205		Poliza de Depósitos Tienda No. 34	034	56668999	20141205					20141205
8279	20141205		Poliza de Depósitos Tienda No. 34	034	421155	20141205					20141205
8281	20141205		Poliza de Depósitos Tienda No. 34	034	63931	20141205					20141205
8278	20141205		Poliza de Depósitos Tienda No. 34	034	37767	20141205					20141205
8282	20141206		Poliza de Depósitos Tienda No. 34	034	179880	20141206					20141206
8286	20141206		Poliza de Depósitos Tienda No. 34	034	226366	20141206					20141206
8290	20141206		Poliza de Depósitos Tienda No. 34	034	691371	20141206					20141206
8285	20141206		Poliza de Depósitos Tienda No. 34	034	225880	20141206					20141206
8289	20141206		Poliza de Depósitos Tienda No. 34	034	636706	20141206					20141206
8283	20141206		Poliza de Depósitos Tienda No. 34	034	189937	20141206					20141206
8287	20141206		Poliza de Depósitos Tienda No. 34	034	60190973	20141206					20141206
8291	20141206		Poliza de Depósitos Tienda No. 34	034	723964	20141206					20141206
8284	20141206		Poliza de Depósitos Tienda No. 34	034	210247	20141206					20141206
8288	20141206		Poliza de Depósitos Tienda No. 34	034	604107	20141206					20141206
8292	20141206		Poliza de Depósitos Tienda No. 34	034	93197	20141206					20141206
8296	20141207		Poliza de Depósitos Tienda No. 34	034	430186	20141207					20141207
8300	20141207		Poliza de Depósitos Tienda No. 34	034	854207	20141207					20141207
8295	20141207		Poliza de Depósitos Tienda No. 34	034	293394	20141207					20141207
8299	20141207		Poliza de Depósitos Tienda No. 34	034	847278	20141207					20141207
8303	20141207		Poliza de Depósitos Tienda No. 34	034	908134	20141207					20141207
8293	20141207		Poliza de Depósitos Tienda No. 34	034	23074	20141207					20141207
8297	20141207		Poliza de Depósitos Tienda No. 34	034	56668958	20141207					20141207
8301	20141207		Poliza de Depósitos Tienda No. 34	034	885126	20141207					20141207
8294	20141207		Poliza de Depósitos Tienda No. 34	034	243	20141207					20141207
8298	20141207		Poliza de Depósitos Tienda No. 34	034	830873	20141207					20141207
8302	20141207		Poliza de Depósitos Tienda No. 34	034	899568	20141207					20141207
8305	20141208		Poliza de Depósitos Tienda No. 34	034	56668959	20141208					20141208
8304	20141208		Poliza de Depósitos Tienda No. 34	034	167271	20141208					20141208
8308	20141209		Poliza de Depósitos Tienda No. 34	034	933232	20141209					20141209
8307	20141209		Poliza de Depósitos Tienda No. 34	034	927349	20141209					20141209
8306	20141209		Poliza de Depósitos Tienda No. 34	034	60389587	20141209					20141209
8310	20141210		Poliza de Depósitos Tienda No. 34	034	56668961	20141210					20141210
8309	20141210		Poliza de Depósitos Tienda No. 34	034	215579	20141210					20141210
8311	20141211		Poliza de Depósitos Tienda No. 34	034	56668962	20141211					20141211
8312	20141211		Poliza de Depósitos Tienda No. 34	034	773172	20141211					20141211
8316	20141212		Poliza de Depósitos Tienda No. 34	034	6053725	20141212					20141212
8315	20141212		Poliza de Depósitos Tienda No. 34	034	56668963	20141212					20141212
8313	20141212		Poliza de Depósitos Tienda No. 34	034	009752	20141212					20141212
8317	20141212		Poliza de Depósitos Tienda No. 34	034	65323	20141212					20141212
8314	20141212		Poliza de Depósitos Tienda No. 34	034	4554556	20141212					20141212
8318	20141213		Poliza de Depósitos Tienda No. 34	034	203794	20141213					20141213
8322	20141213		Poliza de Depósitos Tienda No. 34	034	42063	20141213					20141213
8326	20141213		Poliza de Depósitos Tienda No. 34	034	660033	20141213					20141213
8330	20141213		Poliza de Depósitos Tienda No. 34	034	830074	20141213					20141213
8321	20141213		Poliza de Depósitos Tienda No. 34	034	39149	20141213					20141213
8325	20141213		Poliza de Depósitos Tienda No. 34	034	60196865	20141213					20141213
8329	20141213		Poliza de Depósitos Tienda No. 34	034	808272	20141213					20141213
8319	20141213		Poliza de Depósitos Tienda No. 34	034	25741	20141213					20141213
8323	20141213		Poliza de Depósitos Tienda No. 34	034	420672	20141213					20141213
8327	20141213		Poliza de Depósitos Tienda No. 34	034	661607	20141213					20141213
8320	20141213		Poliza de Depósitos Tienda No. 34	034	377255	20141213					20141213
8324	20141213		Poliza de Depósitos Tienda No. 34	034	51965	20141213					20141213
8328	20141213		Poliza de Depósitos Tienda No. 34	034	742243	20141213					20141213
8332	20141214		Poliza de Depósitos Tienda No. 34	034	14553	20141214					20141214
8336	20141214		Poliza de Depósitos Tienda No. 34	034	378892	20141214					20141214
8340	20141214		Poliza de Depósitos Tienda No. 34	034	60196964	20141214					20141214
8331	20141214		Poliza de Depósitos Tienda No. 34	034	142986	20141214					20141214
8335	20141214		Poliza de Depósitos Tienda No. 34	034	3735412	20141214					20141214
8339	20141214		Poliza de Depósitos Tienda No. 34	034	518685	20141214					20141214
8333	20141214		Poliza de Depósitos Tienda No. 34	034	283940	20141214					20141214
8337	20141214		Poliza de Depósitos Tienda No. 34	034	381980	20141214					20141214
8341	20141214		Poliza de Depósitos Tienda No. 34	034	926382	20141214					20141214
8334	20141214		Poliza de Depósitos Tienda No. 34	034	372851	20141214					20141214
8338	20141214		Poliza de Depósitos Tienda No. 34	034	386249	20141214					20141214
8342	20141214		Poliza de Depósitos Tienda No. 34	034	955378	20141214					20141214
8346	20141215		Poliza de Depósitos Tienda No. 34	034	263672	20141215					20141215
8345	20141215		Poliza de Depósitos Tienda No. 34	034	180198	20141215					20141215
8343	20141215		Poliza de Depósitos Tienda No. 34	034	114095	20141215					20141215
8347	20141215		Poliza de Depósitos Tienda No. 34	034	2717	20141215					20141215
8344	20141215		Poliza de Depósitos Tienda No. 34	034	145670	20141215					20141215
8348	20141215		Poliza de Depósitos Tienda No. 34	034	60191729	20141215					20141215
8352	20141216		Poliza de Depósitos Tienda No. 34	034	60198961	20141216					20141216
8351	20141216		Poliza de Depósitos Tienda No. 34	034	288169	20141216					20141216
8349	20141216		Poliza de Depósitos Tienda No. 34	034	164298	20141216					20141216
8353	20141216		Poliza de Depósitos Tienda No. 34	034	76786	20141216					20141216
8350	20141216		Poliza de Depósitos Tienda No. 34	034	234342	20141216					20141216
8354	20141216		Poliza de Depósitos Tienda No. 34	034	948904	20141216					20141216
8358	20141217		Poliza de Depósitos Tienda No. 34	034	458418	20141217					20141217
8357	20141217		Poliza de Depósitos Tienda No. 34	034	435958	20141217					20141217
8355	20141217		Poliza de Depósitos Tienda No. 34	034	203435	20141217					20141217
8359	20141217		Poliza de Depósitos Tienda No. 34	034	467049	20141217					20141217
8356	20141217		Poliza de Depósitos Tienda No. 34	034	249291	20141217					20141217
8360	20141217		Poliza de Depósitos Tienda No. 34	034	61061115	20141217					20141217
8364	20141218		Poliza de Depósitos Tienda No. 34	034	566444	20141218					20141218
8363	20141218		Poliza de Depósitos Tienda No. 34	034	400174	20141218					20141218
8361	20141218		Poliza de Depósitos Tienda No. 34	034	172875	20141218					20141218
8365	20141218		Poliza de Depósitos Tienda No. 34	034	60191702	20141218					20141218
8362	20141218		Poliza de Depósitos Tienda No. 34	034	279579	20141218					20141218
8366	20141218		Poliza de Depósitos Tienda No. 34	034	649545	20141218					20141218
8370	20141219		Poliza de Depósitos Tienda No. 34	034	60191725	20141219					20141219
8369	20141219		Poliza de Depósitos Tienda No. 34	034	60050382	20141219					20141219
8367	20141219		Poliza de Depósitos Tienda No. 34	034	463686	20141219					20141219
8371	20141219		Poliza de Depósitos Tienda No. 34	034	752541	20141219					20141219
8368	20141219		Poliza de Depósitos Tienda No. 34	034	470166	20141219					20141219
8372	20141219		Poliza de Depósitos Tienda No. 34	034	995034	20141219					20141219
8376	20141220		Poliza de Depósitos Tienda No. 34	034	248439	20141220					20141220
8380	20141220		Poliza de Depósitos Tienda No. 34	034	4254	20141220					20141220
8384	20141220		Poliza de Depósitos Tienda No. 34	034	463741	20141220					20141220
8388	20141220		Poliza de Depósitos Tienda No. 34	034	838388	20141220					20141220
8392	20141220		Poliza de Depósitos Tienda No. 34	034	93632	20141220					20141220
